2017-10-27 16:16:31,PB2PRO,32.16762928,34.80987929,45,8,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2.4Ghz,-83,MOULY MAISON,00:78:9e:fa:15:91,2.4Ghz,-74,888Guest,02:8d:db:6e:71:be,2.4Ghz,-84,888Corp,0a:8d:db:6e:71:bf,2.4Ghz,-85,888Corp,0a:8d:db:6e:71:be,2.4Ghz,-86,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2.4Ghz,-87,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-87,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2.4Ghz,-94
2017-10-27 16:16:34,PB2PRO,32.16762991,34.80987749,45,4,Mouly,7c:b7:33:2e:76:73,2.4Ghz,-81,Efrat Networks MM,94:f6:65:5b:b2:28,2.4Ghz,-87,888Guest,02:8d:db:6e:71:bf,2.4Ghz,-88,Guest Neetwork MM,94:f6:65:1b:b2:28,2.4Ghz,-90
2017-10-27 16:16:37,OnePlus3T,32.16754658,34.80978436,-1,2,MOULY MAISON,00:78:9e:fa:15:91,2.4Ghz,-88,,06:8d:db:6e:71:be,2.4Ghz,-94
2017-10-27 16:16:37,PB2PRO,32.1676301,34.80987737,45,1,888Corp,0a:8d:cb:6e:71:be,5Ghz,-87
2017-10-27 16:16:40,PB2PRO,32.16763013,34.80987707,45,2,lavel-2,74:da:38:ae:91:7b,2.4Ghz,-90,smartsell,78:e8:b6:69:2a:e9,2.4Ghz,-90
2017-10-27 16:16:41,OnePlus3T,32.1675522,34.80978999,1,1,,06:8d:db:6e:71:be,2.4Ghz,-88
2017-10-27 16:16:43,PB2PRO,32.1676581,34.80985926,43,1,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-81
2017-10-27 16:16:45,shieldtablet,32.16766121892341,34.80988155918773,39.018065819940986,10,BezeqFree,6a:12:f5:f9:5e:71,2.4Ghz,-96,HOTBOX-D1D7,fc:b4:e6:cf:d1:dd,2.4Ghz,-77,888Corp,0a:8d:db:6e:71:6d,2.4Ghz,-79,888Guest,02:8d:db:6e:71:bf,2.4Ghz,-80,888Free,06:8d:db:6e:71:6d,2.4Ghz,-81,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-81,Mouly,7c:b7:33:2e:76:73,2.4Ghz,-83,888Corp,0a:8d:db:6e:71:bf,2.4Ghz,-86,888Free,06:8d:db:6e:71:bf,2.4Ghz,-86,,06:8d:db:6e:71:be,2.4Ghz,-86
2017-10-27 16:16:46,PB2PRO,32.16766611,34.80987825,40,1,888Corp,0a:8d:db:6e:71:be,2.4Ghz,-81
2017-10-27 16:17:01,shieldtablet,32.167671222901205,34.80992484668563,39.29407685136998,10,888Corp,0a:8d:db:6e:71:bf,2.4Ghz,-79,,06:8d:db:6e:71:be,2.4Ghz,-80,888Corp,0a:8d:db:6e:71:be,2.4Ghz,-81,888Free,06:8d:db:6e:71:bf,2.4Ghz,-81,,02:8d:db:6e:71:be,2.4Ghz,-81,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2.4Ghz,-81,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2.4Ghz,-86,888Guest,02:8d:cb:6e:71:bf,5Ghz,-90,888Free,06:8d:cb:6e:71:bf,5Ghz,-90,KaymeraDev,cc:16:7e:97:1d:91,2.4Ghz,-93
2017-10-27 16:17:04,PB2PRO,32.16769849,34.80987688,37,1,Candan,c0:ff:d4:7b:82:30,2.4Ghz,-88
2017-10-27 16:17:05,OnePlus3T,32.16755364,34.80979362,11,1,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2.4Ghz,-90
2017-10-27 16:17:07,PB2PRO,32.16769841,34.80987687,37,1,888Corp,0a:8d:cb:6e:71:6d,5Ghz,-89
2017-10-27 16:17:10,PB2PRO,32.16769749,34.80987711,37,8,888Corp,0a:8d:db:6e:71:6d,2.4Ghz,-81,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2.4Ghz,-72,Shaked-Guest WiFi,b0:aa:77:f1:3a:68,2.4Ghz,-77,smartsell,78:e8:b6:69:2a:e9,2.4Ghz,-80,888Free,06:8d:cb:6e:71:6d,5Ghz,-80,888Guest,02:8d:cb:6e:71:6d,5Ghz,-81,888Corp,0a:8d:cb:6e:71:6d,5Ghz,-83,888Corp,0a:8d:cb:6e:71:bf,5Ghz,-84
2017-10-27 16:17:13,PB2PRO,32.16769734,34.80987698,37,4,smartsell,78:e8:b6:69:2c:91,2.4Ghz,-79,888Guest,02:8d:cb:6e:71:be,5Ghz,-81,888Corp,0a:8d:cb:6e:71:be,5Ghz,-82,888Free,06:8d:cb:6e:71:be,5Ghz,-82
2017-10-27 16:17:17,OnePlus3T,32.16755398,34.80979445,4,2,iFOREX,f8:d1:11:b1:92:93,5Ghz,-92,888Free,06:8d:db:6e:71:26,2.4Ghz,-90
2017-10-27 16:17:21,PB2PRO,32.16767283,34.80988807,38,1,INGENEO,cc:b2:55:e8:4c:e6,2.4Ghz,-90
2017-10-27 16:17:29,OnePlus3T,32.16755202,34.80979461,5,1,888Corp,0a:8d:db:6e:71:6d,2.4Ghz,-80
2017-10-27 16:17:37,OnePlus3T,32.16755091,34.80979544,5,1,Guest Neetwork MM,94:f6:65:1b:b2:28,2.4Ghz,-81
2017-10-27 16:17:39,PB2PRO,32.16765545,34.80988103,39,1,kaymeraQA,cc:16:7e:97:1d:90,2.4Ghz,-95
2017-10-27 16:17:42,PB2PRO,32.16765024,34.80987851,39,1,888Guest,02:8d:db:6e:71:c1,2.4Ghz,-94
2017-10-27 16:17:45,PB2PRO,32.16764789,34.80987743,39,2,888Corp,0a:8d:db:6e:71:c1,2.4Ghz,-90,888Free,06:8d:db:6e:71:c1,2.4Ghz,-89
2017-10-27 16:17:51,PB2PRO,32.1676438,34.80988461,38,1,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2.4Ghz,-89
2017-10-27 16:17:54,PB2PRO,32.16764348,34.80988548,38,1,CArgentina,30:b5:c2:bd:55:32,2.4Ghz,-99
2017-10-27 16:18:12,PB2PRO,32.16765045,34.80989099,43,1,EL,14:ae:db:3d:b1:52,2.4Ghz,-90
2017-10-27 16:18:15,PB2PRO,32.16764667,34.80989195,41,1,888Guest,02:8d:db:6e:71:c1,2.4Ghz,-88
2017-10-27 16:18:17,OnePlus3T,32.16755145,34.80980057,6,1,MOULY MAISON,00:78:9e:fa:15:91,2.4Ghz,-83
2017-10-27 16:18:20,PB2PRO,32.16764889,34.80989229,39,1,,02:8d:db:6e:71:da,2.4Ghz,-93
2017-10-27 16:18:22,OnePlus3T,32.16755113,34.80980159,7,3,888Free,06:8d:db:6e:71:bf,2.4Ghz,-76,888Free,06:8d:db:6e:71:6d,2.4Ghz,-77,KaymeraGuest,00:f6:63:15:58:82,2.4Ghz,-93
2017-10-27 16:18:35,PB2PRO,32.16764549,34.80988907,41,1,Gini_Router_R1_LTE,8c:44:35:0f:27:57,2.4Ghz,-88
2017-10-27 16:18:37,OnePlus3T,32.16750025,34.80973813,7,2,RS_GUEST_5G,ec:08:6b:38:0d:dc,5Ghz,-90,888Free,06:8d:db:6e:71:c1,2.4Ghz,-85
2017-10-27 16:18:38,shieldtablet,32.16752947325414,34.80970275770306,44.784206538209546,10,Efrat Networks MM,94:f6:65:5b:b2:28,2.4Ghz,-89,,02:8d:db:6e:71:c1,2.4Ghz,-82,888Corp,0a:8d:db:6e:71:c1,2.4Ghz,-83,888Free,06:8d:db:6e:71:c1,2.4Ghz,-84,lavel-2,74:da:39:b9:a7:bd,2.4Ghz,-87,888Free,06:8d:cb:6e:71:6d,5Ghz,-89,888Guest,02:8d:cb:6e:71:6d,5Ghz,-89,Guest Neetwork MM,94:f6:65:1b:b2:28,2.4Ghz,-89,iFOREX,f8:d1:11:b1:92:93,5Ghz,-90,lavel-2,74:da:38:ae:91:7b,2.4Ghz,-90
2017-10-27 16:18:39,OnePlus3T,32.16743172,34.80965767,9,4,RS_GUEST,ec:08:6b:38:0d:dd,5Ghz,-79,888Corp,0a:8d:db:6e:71:c1,2.4Ghz,-83,888Guest,02:8d:db:6e:71:c1,2.4Ghz,-86,888Corp,0a:8d:cb:6e:71:c1,5Ghz,-91
2017-10-27 16:18:42,PB2PRO,32.16739532,34.80953943,38,3,lavel-2,74:da:38:ae:91:7b,2.4Ghz,-83,Rainbow Guest,a2:6c:ac:f3:6a:69,2.4Ghz,-93,Rainbow Medical,90:6c:ac:f3:6a:69,2.4Ghz,-94
2017-10-27 16:18:43,OnePlus3T,32.16723978,34.80937232,11,1,BARON WIFI 2.4,60:e3:27:bf:a1:a5,2.4Ghz,-85
2017-10-27 16:18:45,PB2PRO,32.1672194,34.80930495,37,4,INGENEO,cc:b2:55:e8:4c:e6,2.4Ghz,-80,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2.4Ghz,-87,cactus,a0:4f:d4:42:ba:71,2.4Ghz,-88,kaymeraQA,00:f6:63:15:58:80,2.4Ghz,-88
2017-10-27 16:18:47,OnePlus3T,32.16700959,34.80909138,15,10,888Corp,0a:8d:cb:6e:71:bf,5Ghz,-87,888Guest,02:8d:db:6e:71:bf,2.4Ghz,-81,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-82,888Corp,0a:8d:db:6e:71:bf,2.4Ghz,-84,Mouly,7c:b7:33:2e:76:73,2.4Ghz,-85,smartsell,78:e8:b6:69:2c:91,2.4Ghz,-85,888Corp,0a:8d:db:6e:71:be,2.4Ghz,-86,lavel-2,74:da:38:ae:91:7b,2.4Ghz,-87,Efrat Networks MM,94:f6:65:5b:b2:28,2.4Ghz,-88,888Guest,02:8d:db:6e:71:be,2.4Ghz,-89
2017-10-27 16:18:48,PB2PRO,32.16702914,34.80908431,37,3,CArgentina,30:b5:c2:bd:55:32,2.4Ghz,-90,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2.4Ghz,-84,Pitarohecht,00:02:6f:a6:f1:f3,2.4Ghz,-85
2017-10-27 16:18:49,OnePlus3T,32.16691973,34.80897673,16,10,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2.4Ghz,-79,Kadabra-AP,00:1d:aa:7c:8c:f8,2.4Ghz,-81,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2.4Ghz,-81,INGENEO,cc:b2:55:e8:4c:e6,2.4Ghz,-84,brieftrace,90:8d:78:51:52:fc,5Ghz,-85,Pitarohecht,00:02:6f:a6:f1:f3,2.4Ghz,-86,HRZBOUTIKUE,14:ae:db:a3:90:15,2.4Ghz,-87,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,2.4Ghz,-89,contigo,10:be:f5:3a:26:60,2.4Ghz,-91,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,2.4Ghz,-92
2017-10-27 16:18:50,shieldtablet,32.16689631014436,34.80888987334706,42.95830812528492,8,888Corp,0a:8d:db:6e:71:be,2.4Ghz,-90,888Free,06:8d:db:6e:71:bf,2.4Ghz,-87,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2.4Ghz,-88,,02:8d:db:6e:71:be,2.4Ghz,-89,888Guest,02:8d:cb:6e:71:bf,5Ghz,-89,888Free,06:8d:cb:6e:71:bf,5Ghz,-89,,06:8d:db:6e:71:be,2.4Ghz,-94,888Corp,0a:8d:db:6e:71:26,2.4Ghz,-97
2017-10-27 16:18:51,PB2PRO,32.16690648,34.80890812,35,1,EL,14:ae:db:3d:b1:52,2.4Ghz,-79
2017-10-27 16:18:52,OnePlus3T,32.16686798,34.80890046,16,1,Bezeq2.4,14:ae:db:b3:7b:65,2.4Ghz,-86
2017-10-27 16:18:53,shieldtablet,32.166882698884585,34.808879325364,42.88970818374659,10,Mouly,7c:b7:33:2e:76:73,2.4Ghz,-84,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2.4Ghz,-79,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-81,MOULY MAISON,00:78:9e:fa:15:91,2.4Ghz,-84,RS_GUEST,ec:08:6b:38:0d:dd,5Ghz,-86,RS_GUEST,ec:08:6b:38:0d:0e,5Ghz,-86,888Free,06:8d:db:6e:71:6d,2.4Ghz,-88,Training Room,8e:15:44:ac:d4:e4,2.4Ghz,-88,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,2.4Ghz,-90,Rainbow Guest,a2:6c:ac:f3:6a:69,2.4Ghz,-93
2017-10-27 16:18:54,PB2PRO,32.16686569,34.8088424,35,10,888Corp,0a:8d:db:6e:71:6d,2.4Ghz,-86,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2.4Ghz,-77,HRZBOUTIKUE,14:ae:db:a3:90:15,2.4Ghz,-77,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2.4Ghz,-82,888Free,06:8d:db:6e:71:6d,2.4Ghz,-84,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-85,Bezeq2.4,14:ae:db:b3:7b:65,2.4Ghz,-86,888Guest,02:8d:db:6e:71:be,2.4Ghz,-88,Guest Neetwork MM,94:f6:65:1b:b2:28,2.4Ghz,-88,Mouly,7c:b7:33:2e:76:73,2.4Ghz,-89
2017-10-27 16:18:57,PB2PRO,32.16681721,34.80873304,35,3,CMT-ALap,94:10:3e:a8:34:a0,5Ghz,-85,ASUS,d0:17:c2:60:e7:38,2.4Ghz,-88,Training Room,8e:15:44:ac:d4:e4,2.4Ghz,-93
2017-10-27 16:18:59,OnePlus3T,32.16683927,34.80867405,18,10,,06:8d:db:6e:71:be,2.4Ghz,-89,HOTFiber-2017,18:1e:78:86:00:63,2.4Ghz,-72,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2.4Ghz,-74,HOTFiber-2017,08:6a:0a:37:66:66,2.4Ghz,-77,ASUS,d0:17:c2:60:e7:38,2.4Ghz,-79,888Free,06:8d:db:6e:71:c1,2.4Ghz,-81,888Corp,0a:8d:db:6e:71:6d,2.4Ghz,-82,888Free,06:8d:db:6e:71:6d,2.4Ghz,-86,Guest Neetwork MM,94:f6:65:1b:b2:28,2.4Ghz,-87,,fa:8f:ca:93:a5:64,2.4Ghz,-87
2017-10-27 16:18:59,shieldtablet,32.16690260644389,34.808596256222685,41.92228608379519,8,Efrat Networks MM,94:f6:65:5b:b2:28,2.4Ghz,-89,,02:8d:db:6e:71:c1,2.4Ghz,-82,888Corp,0a:8d:db:6e:71:c1,2.4Ghz,-83,888Free,06:8d:db:6e:71:c1,2.4Ghz,-84,lavel-2,74:da:39:b9:a7:bd,2.4Ghz,-87,Guest Neetwork MM,94:f6:65:1b:b2:28,2.4Ghz,-89,HP-Print-f3-LaserJet 300,64:27:37:77:d1:f3,2.4Ghz,-95,INGENEO,cc:b2:55:e8:4c:e6,2.4Ghz,-95
2017-10-27 16:19:00,OnePlus3T,32.1668791,34.80858578,18,4,RS_GUEST,ec:08:6b:38:0d:dd,5Ghz,-79,888Corp,0a:8d:db:6e:71:c1,2.4Ghz,-83,888Guest,02:8d:db:6e:71:c1,2.4Ghz,-86,888Corp,0a:8d:cb:6e:71:c1,5Ghz,-91
2017-10-27 16:19:00,PB2PRO,32.16688561,34.80854031,36,9,HOTFiber-2017,18:1e:78:86:00:63,2.4Ghz,-81,HOTFiber-2017,08:6a:0a:37:66:66,2.4Ghz,-86,Efrat Networks NC,00:1d:aa:34:1e:58,2.4Ghz,-86,KaymeraGuest,00:f6:63:3a:f4:82,2.4Ghz,-87,kaymeraQA,00:f6:63:3a:f4:80,2.4Ghz,-88,,fa:8f:ca:93:a5:64,2.4Ghz,-88,0506679780,5a:fe:e3:03:c7:b3,2.4Ghz,-90,BENY PUR,d8:fe:e3:03:c7:b1,2.4Ghz,-91,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,2.4Ghz,-95
2017-10-27 16:19:03,PB2PRO,32.16703096,34.80820926,34,2,INGENEO,cc:b2:55:e8:4c:e6,2.4Ghz,-81,gigi1932,8c:59:c3:a2:9d:69,2.4Ghz,-84
2017-10-27 16:19:04,OnePlus3T,32.16706188,34.80808428,21,5,Mouly,7c:b7:33:2e:76:73,2.4Ghz,-85,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-83,lavel-2,74:da:38:ae:91:7b,2.4Ghz,-87,Efrat Networks MM,94:f6:65:5b:b2:28,2.4Ghz,-88,888Guest,02:8d:db:6e:71:be,2.4Ghz,-89
2017-10-27 16:19:05,OnePlus3T,32.16711356,34.80794417,22,9,INGENEO,cc:b2:55:e8:4c:e6,2.4Ghz,-90,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2.4Ghz,-79,Kadabra-AP,00:1d:aa:7c:8c:f8,2.4Ghz,-81,brieftrace,90:8d:78:51:52:fc,5Ghz,-85,Pitarohecht,00:02:6f:a6:f1:f3,2.4Ghz,-86,HRZBOUTIKUE,14:ae:db:a3:90:15,2.4Ghz,-87,HP-Print-b7-LaserJet 300,34:23:87:36:c9:b7,2.4Ghz,-89,contigo,10:be:f5:3a:26:60,2.4Ghz,-91,BlueSnap-Guest-2.4GHz,c0:56:27:a0:6c:9a,2.4Ghz,-92
2017-10-27 16:19:06,OnePlus3T,32.167165,34.80780145,23,1,Bezeq2.4,14:ae:db:b3:7b:65,2.4Ghz,-86
2017-10-27 16:19:06,PB2PRO,32.1671744,34.80782731,35,10,Efrat Networks MM,94:f6:65:5b:b2:28,2.4Ghz,-91,HRZBOUTIKUE,14:ae:db:a3:90:15,2.4Ghz,-77,EL,14:ae:db:3d:b1:52,2.4Ghz,-79,BlueSnap-Guest-2.4GHz,00:02:6f:bb:fd:ac,2.4Ghz,-82,Bezeq2.4,14:ae:db:b3:7b:65,2.4Ghz,-86,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2.4Ghz,-87,Home.,a0:ab:1b:62:a7:bc,2.4Ghz,-90,bacapital,6c:b0:ce:ab:5a:a1,2.4Ghz,-91,DIRECT-EA-HP OfficeJet Pro 6960,30:e1:71:c5:17:eb,2.4Ghz,-91,Pitarohecht,00:02:6f:a6:f1:f3,2.4Ghz,-96
2017-10-27 16:19:06,shieldtablet,32.16723639563425,34.807691961442366,41.09150470864094,10,Mouly,7c:b7:33:2e:76:73,2.4Ghz,-84,HP-Print-A0-LaserJet Pro MFP,30:f7:72:6e:8e:a0,2.4Ghz,-79,888Guest,02:8d:db:6e:71:6d,2.4Ghz,-81,MOULY MAISON,00:78:9e:fa:15:91,2.4Ghz,-84,RS_GUEST,ec:08:6b:38:0d:dd,5Ghz,-86,RS_GUEST,ec:08:6b:38:0d:0e,5Ghz,-86,888Free,06:8d:db:6e:71:6d,2.4Ghz,-88,DIRECT-a8-HP M477 LaserJet,aa:6b:ad:04:c6:a8,2.4Ghz,-88,Training Room,8e:15:44:ac:d4:e4,2.4Ghz,-88,,02:8d:db:6e:71:be,2.4Ghz,-89
